0,-7.757735724637585,-9.243617426165594,-8.908874096209654,-8.875154706776735,-8.75662530069081,-8.945356447560277,-9.036432222777364,-9.608962074129174,-10.044826524319884,-9.182900263696752,-10.125574037033758,-10.042725296328957,-9.3743239372588,-9.606809739541118,-9.643728355950424,-9.836296348885293,-9.773085499420944,-9.574597417201456,-9.742654949068916,-9.561296357807409,-7.327344977276424,-8.5089361548344,-8.746324486770291,-8.967848763384115,-8.892389371507344,-9.073960503739398,-8.96332317060221,-9.165175772621104,-9.290052558471197,-9.524663312337408,-9.608940790342892,-9.720834629682619,-9.519522163254868,-9.46891416852307,-9.43186890911772,-9.399805412933306,-9.448628836367556,-9.51218146365097,-9.654126798116776,-9.578425386780152,-6.9959481625881255,-7.82829379608388,-8.941449676764861,-9.169766056650804,-9.059040279498452,-9.276247026471982,-9.098563047343983,-9.32309061054648,-9.665431320172704,-9.61251187241414,-9.316068609233023,-9.47494436131753,-9.289590802154429,-9.402877915461232,-9.615124497720183,-9.473583314125458,-9.598839463889082,-9.707227627537824,-9.480903567508673,-9.413737406840864,-7.063620666481819,-8.104168457705475,-8.785784635688419,-9.068264014310929,-9.293928739243682,-8.967390060278007,-8.891865237335123,-9.249604130631079,-9.178647661138651,-9.39545752517175,-9.356120215100379,-9.270025406073819,-9.388760645895378,-9.447507069832865,-9.563602889938615,-9.325491642972064,-9.277171865835493,-9.3033001323541,-9.563479741870124,-9.342472562611265,-7.042574500639101,-8.008639029179664,-9.087774128044865,-9.029823595852598,-9.204398107410107,-9.474282235257851,-9.17907017850132,-9.121502436766962,-9.168564856701394,-9.130602881577692,-9.271322828107587,-9.166466532766481,-9.450166170442618,-9.825915394955219,-9.46395386944128,-9.659378711108081,-9.562929115471105,-9.48514296922369,-9.660097273179757,-9.552539269598409,-3.937732762769463,-3.304916549587341,-3.511881698733897,-3.2313386880610655,-2.6991691859215705,-2.418385464787933,-2.2825136257897602,-2.0410363551505877,-1.8325453286467688,-1.75714803077262,-1.8099484042307423,-2.2455710130300317,-3.3693145400185056,-3.851695029833972,-4.785204973485572,-5.331388431051475,-4.887531612996692,-4.147612137495987,-5.278755022380178,-6.010738133181388,-2.7885495063306567,-1.9604430518735179,-2.551002258083611,-2.282723091222486,-1.6853011888841498,-1.2813534846670838,-1.1050321885475376,-0.8484620881462793,-0.5261816754046891,-0.44556702128773695,-0.38449976904705513,-0.7835046159456895,-2.030277646355372,-2.580356626767073,-3.5025186988523487,-4.0649963097539015,-3.8291277033117623,-3.063828949885256,-4.200963516894726,-4.9311009168354305,-6.4427950498775886,-6.146298138594177,-6.160972833452062,-5.632766904942069,-4.852592352999302,-4.777902786736903,-5.094498326438244,-4.956574050167101,-4.849340454780709,-4.991706369251678,-4.82157647738829,-4.953121898720867,-6.439080477870503,-7.651719435000374,-7.681419034674544,-7.520868004733156,-7.3544613469017275,-7.0262319147476,-7.3744201732009085,-8.189305928550889,-6.63918232097013,-6.927032851384712,-7.948282796165955,-7.366016059570339,-7.7917701958797485,-7.157877598495904,-7.312771647295021,-7.743057655698836,-6.938849426400422,-6.765185436953114,-6.940516157527278,-6.861680847220735,-8.182252821993842,-9.10837439412089,-9.209068627370012,-8.949866582708253,-8.925585821375503,-8.86510672946277,-9.035202316862556,-9.235555515380593,-7.212018461319248,-8.320541797235807,-8.906813105759454,-9.12776958042897,-9.108164203075715,-9.111249765437552,-8.904915254087403,-8.765457428674404,-8.316999592991301,-8.89005482092829,-9.108395361310826,-9.265804916928149,-9.283766438392588,-9.446283155775433,-9.675788810217473,-9.445210820200991,-9.430257067983733,-9.586127297451357,-9.58920880009521,-9.552939326304799,-7.339961409580155,-8.405585623560249,-8.595907159461367,-8.839103457092426,-9.08271429661894,-9.61631351436957,-9.894843460939803,-9.377663545402354,-9.253559015447044,-9.517381330734697,-9.289273290637164,-9.553776445803967,-9.498677861379935,-9.536815890237309,-9.549894058007206,-9.5734251268524,-9.469383151664795,-9.532728193000858,-9.526165215691158,-9.509046698657707,-7.38414215159232,-8.134369539065654,-8.949385382193258,-9.511513974302654,-9.471486543452604,-9.678122572249807,-9.371342166188557,-9.353230138253963,-9.147124439382386,-9.240839142945338,-9.443196915258708,-9.188244765764967,-9.537854552926063,-9.561898935414153,-9.576091459722063,-9.66613334590699,-9.587901739159532,-9.57358914232442,-9.698566727946694,-9.551780046411938,-7.094766224502779,-8.299703347361925,-9.126427994138394,-9.403818623501543,-9.289851893276271,-9.347332142865962,-9.35057032941361,-9.117720971651,-8.888120902996778,-9.041266733799754,-9.428629644896361,-9.349233699546026,-9.628527299328459,-9.829767591922913,-9.558684359992455,-9.66223174650355,-9.470738440314731,-9.484191990997951,-9.585653603183871,-9.527003246237548,-7.387134445546315,-7.946304638717414,-8.70058966169133,-8.896040038924232,-9.735977907458688,-9.395378649968723,-9.351240122742952,-9.458175288084393,-9.625517767428668,-9.623504446876584,-9.558051770385909,-9.382031867135217,-9.560929524059995,-9.458098678023427,-9.36138099399312,-9.294842959150508,-9.465511190625142,-9.38032733110092,-9.488450111563065,-9.556242682817487,-7.010088659936804,-7.8519148589504,-8.327878440343055,-9.002972078834754,-9.390684021117556,-9.138889615955875,-9.085985918303598,-9.341951772757195,-9.019589816607281,-9.02119837683216,-9.362850635596212,-9.651812719036728,-9.491907739097597,-9.45195143861802,-9.540576189874105,-9.538886258836257,-9.601323521271992,-9.492501788243656,-9.463788558312377,-9.641599944720262,-6.955186157711214,-7.66972517814677,-8.088244717284223,-8.208027091107205,-8.82857481551847,-8.688817367291188,-8.15932962722991,-7.897775468206096,-8.173058820862773,-8.336626635018124,-7.214447476205916,-7.387618249072211,-8.66939220171648,-8.927634026825483,-9.116343871090638,-8.567542577173159,-8.2865152186277,-8.789545127296558,-9.021056626806544,-8.992789805852448,-3.6765396585947867,-2.8782314092667693,-3.1880864320738644,-2.8362826479887024,-2.639489117828939,-2.4618236855332207,-2.419772145124793,-2.4809887798026247,-2.208832400759085,-2.123166655603985,-2.0795359762783834,-2.3464355334683313,-3.778936655962328,-4.428340288740243,-4.41853984262894,-4.824888960472528,-4.776895384567956,-4.60449987339071,-4.634631579479374,-4.9703242367901455,-6.636923881927397,-6.433327675770663,-6.286099102082554,-6.285237419742275,-5.928500367584449,-6.02834951956941,-6.299903142699211,-6.462593741917834,-6.29315794962498,-6.642198116151979,-6.503061601517114,-6.335050369363784,-6.777488372626083,-6.860305107126902,-7.079918478100302,-7.583122857376971,-8.007326799063872,-7.660596934169715,-7.670796538833036,-7.976208518176341,-6.998332543356213,-7.703103791279411,-8.327473826899007,-7.7708404886605456,-7.849078122101939,-7.351880852233048,-7.577530690641221,-8.086230307163218,-8.04000580143207,-8.089093230825219,-8.189022367988766,-8.365867433131678,-8.71848918129476,-8.814728937065816,-8.966717625116996,-9.452897941130937,-9.513546206012705,-9.57839249281428,-9.388113855750237,-9.337022982482704,-7.236703039904586,-8.07479977997528,-9.10719889044804,-9.243477501698258,-9.283140878899085,-9.106090113257979,-9.080786506837926,-9.379905952225752,-9.171614246413625,-9.229327911035368,-9.305107175034747,-9.411285348709804,-9.416498901703974,-9.600461344716319,-9.44868765394289,-9.447596333491443,-9.544407002131017,-9.442734985506751,-9.511526096466499,-9.622493746851337,-7.074323753670758,-8.036226111539648,-8.420808762907786,-8.938008493331987,-9.166380566498724,-9.382727572820533,-9.630223218855901,-9.169478100413608,-9.024803068288639,-9.34086297726032,-9.346225798330249,-9.422634111972295,-9.411294537884363,-9.499488733679467,-9.420955580239145,-9.79073202245142,-9.622062655903232,-9.704559748391944,-9.44463107986993,-9.527939175480036,-7.3870553395247525,-8.440329832892235,-8.792909345373989,-8.803165996149765,-9.094302353912466,-9.00558684647772,-9.239875666310565,-9.475193199833434,-9.214529284493292,-9.508930584166302,-9.526409061548744,-9.702657686414375,-9.555362920579084,-9.426592244775895,-9.647209824424255,-9.425238428746002,-9.61410472659214,-9.537991402738195,-9.436418541557497,-9.641805592508904,-7.034593263727633,-8.008620677167524,-9.017980181684566,-9.299453975040976,-9.076677493312905,-9.409809022740843,-9.452086253297367,-9.212590099396792,-9.299364645625152,-9.642668194010321,-9.666923223084838,-9.804297654297063,-9.456877039706821,-9.372401728277183,-9.45211362666498,-9.549819451939092,-9.709747603297064,-9.464923368146252,-9.446168823247321,-9.42523800853775,-7.255971051371668,-8.334593614491089,-8.852442002977586,-9.19330828217474,-8.96876725975901,-9.21292299894328,-9.444021267198288,-9.040568921887028,-9.381289292570916,-9.488390015492675,-9.335325759154383,-9.387428249984596,-9.54800839182377,-9.195636142152845,-9.360385184936469,-9.504654006060088,-9.531676541617639,-9.620867861738356,-9.607194915469671,-9.660933073879239,-6.964184278010079,-7.69294580041684,-9.002189053393371,-8.733908699329941,-8.777767659604812,-9.046829188928067,-9.108753848725286,-9.529317712811622,-9.47983937721639,-9.547454724078895,-9.25506843370813,-9.486250213055943,-9.70355819416508,-9.661705914276872,-9.560537993668074,-9.502852689150558,-9.586490913165349,-9.477650277031442,-9.688008999259642,-9.486600103098452,-7.016935049261566,-7.902396340560448,-9.443587133092686,-9.031842029080268,-8.671626234797383,-9.331251286775672,-9.381369415629532,-9.695519588088546,-9.785009496768772,-9.85483001190613,-9.513668510180601,-9.53113776452933,-9.593080476353256,-9.612182740719907,-9.687885158570522,-9.786248297753023,-9.71912830647735,-9.631669393862358,-9.679057491911225,-9.657503265149733,-7.205915799134513,-7.963397650863907,-8.792404847890364,-9.04669619659822,-8.982315567626056,-9.105466040654456,-8.889927994199883,-9.28267049376148,-9.677117236119578,-9.350745743791819,-9.52358709058019,-9.86979840334484,-9.771351317849678,-9.814439255456138,-9.511542075915779,-9.83474917651635,-9.54545412026635,-9.578022570685704,-9.60690704921996,-9.449215631286341,-7.164262469631273,-8.304782288145747,-8.817008109030361,-8.855101963959944,-9.100050820425139,-9.015630755449909,-9.005921980676835,-8.964255865409514,-9.391667028281283,-9.471681149491138,-9.339205681938852,-9.447128357245978,-9.534418737232603,-9.7987169443692,-9.442333558518126,-9.642229445267825,-9.705653942724888,-9.496983552868407,-9.475634174759715,-9.589522012196793,-7.083780829306934,-7.950692334510725,-8.719913326875364,-8.677251754924862,-9.166162749577603,-8.979362605027,-8.928946186157578,-9.235636952525885,-8.938771691239111,-9.475166726792947,-9.208840916291463,-9.346497261195019,-9.040322685806823,-9.233500722910101,-9.387460680864594,-9.69457365330155,-9.52010923531794,-9.53113466961441,-9.457068007496833,-9.476799281726297,-7.020331941879667,-8.081596227577823,-8.908096139397642,-9.027811564003143,-9.029798484467202,-9.570553760790826,-9.46205424121388,-9.255600643484232,-9.465376594370168,-9.338447837260048,-9.459926724162356,-9.813985516715034,-9.663435207410952,-9.675525858517313,-9.618611510058447,-9.601599786252017,-9.501606700365265,-9.528322095005679,-9.58346510419488,-9.483982960368582,-7.00052735895913,-7.828079823470972,-8.833483156873156,-8.662392889078788,-9.13577612566601,-9.459396939082788,-9.422660666336785,-9.381488065672993,-9.563774336680398,-9.472845925875893,-9.510004013453077,-9.473539908133944,-9.321497621658558,-9.547258985210211,-9.395524425740577,-9.517817367546082,-9.487765544025628,-9.527950156239434,-9.747083231354619,-9.48810922931503,-7.289288702985739,-7.934027559348703,-8.71500889804488,-9.080295175989573,-9.275677381743696,-9.52152230138215,-9.561577561940492,-9.567011302324474,-9.482746217247609,-9.400082660862605,-9.643927854542515,-9.641535234172041,-9.520844838693378,-9.667219463591476,-9.405444348734644,-9.42526172373782,-9.386974430843681,-9.375551579396403,-9.505844429329594,-9.552597632974773,-6.633138907155553,-7.9820436564008315,-8.752584890661849,-9.187985915167763,-9.800971624126593,-9.505486017712311,-9.340283433980225,-9.32236332628486,-9.228734095264727,-9.28037805162569,-10.079907423652898,-9.887607993105336,-9.629947370050937,-9.385294453799737,-9.268749112097117,-9.337353556824905,-9.512705633011095,-9.690895507235584,-9.63951847675998,-9.592300330936874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
